branch,u,x,stable
0,1.413850858298399,-0.25564323633423075,false
0,1.4082159914824643,-0.2599173439508852,false
0,1.4026670314664125,-0.2643025468886813,false
0,1.3972089346480179,-0.2688004814386338,false
0,1.3918468148254668,-0.2734125530968465,false
0,1.386585923512368,-0.27813990635229724,false
0,1.3814316260863913,-0.2829833947644831,false
0,1.3763893737366102,-0.2879435520543978,false
0,1.371464671316302,-0.29302056500981505,false
0,1.3666630413709817,-0.29821424905784394,false
0,1.3619899847894408,-0.303524027375658,false
0,1.3574509387094336,-0.3089489143867166,false
0,1.3530512324878508,-0.3144875044192817,false
0,1.3487960427045815,-0.3201379661843801,false
0,1.3446903482959622,-0.3258980435632694,false
0,1.3407388869948753,-0.33176506298617625,false
0,1.3369461142796613,-0.3377359474452131,false
0,1.3333161659964514,-0.343807236929359,false
0,1.329852825717809,-0.3499751148152287,false
0,1.3265594977387345,-0.3562354395118822,false
0,1.3234391863987942,-0.3625837804579632,false
0,1.3204944821705544,-0.369015457418861,false
0,1.3177275546871068,-0.3755255819398558,false
0,1.3151401526137592,-0.3821090997823689,false
0,1.3127336100189235,-0.38876083320311683,false
0,1.3105088586820053,-0.3954755220235939,false
0,1.3084664456031196,-0.4022478625694771,false
0,1.3066065548573602,-0.40907254372329305,false
0,1.3049290328670498,-0.4159442795151675,false
0,1.303433416146473,-0.4228578378623699,false
0,1.3021189605992707,-0.42980806524706755,false
0,1.300984671510749,-0.43678990728404976,false
0,1.300029333466575,-0.44379842526984586,false
0,1.2992515395362243,-0.45082880891806965,false
0,1.2986497191753228,-0.45787638557192256,false
0,1.2982221644182061,-0.464936626244387,false
0,1.2979670540549197,-0.4720051484397533,false
0,1.297882475504673,-0.47907621631734976,false
0,1.2979065581862699,-0.4828614513501774,true
0,1.2980798579793045,-0.48993233230178423,true
0,1.2984185585094503,-0.49699717786005976,true
0,1.298920565058744,-0.504052257370535,true
0,1.2995837613658034,-0.5110939724619711,true
0,1.3004060188085678,-0.5181188513523587,true
0,1.3013852036270004,-0.5251235429255352,true
0,1.3025191823566298,-0.5321048107837159,true
0,1.3038058256525458,-0.5390595274477239,true
0,1.305243010686768,-0.5459846688454929,true
0,1.3068286223009873,-0.5528773092008205,true
0,1.308560553092615,-0.559734616408496,true
0,1.310436702605722,-0.5665538479587494,true
0,1.3124549757904804,-0.5733323474533623,true
0,1.3146132808857094,-0.5800675417375276,true
0,1.316909526869395,-0.5867569386554606,true
0,1.3193416206119257,-0.59339812542361,true
0,1.3219074638564232,-0.599988767602913,true
0,1.3246049501400454,-0.6065266086407125,true
0,1.327431961759565,-0.6130094699435708,true
0,1.3303863668739198,-0.6194352514341589,true
0,1.3334660168257677,-0.6258019325386279,true
0,1.3366687437533913,-0.6321075735453038,true
0,1.339992358553588,-0.6383503172711938,true
0,1.3434346492454614,-0.6445283909696327,true
0,1.3469933797743587,-0.6506401084104264,true
0,1.3506662892846282,-0.6566838720630912,true
0,1.3544510918794768,-0.6626581753141977,true
0,1.3583454768761078,-0.6685616046514286,true
0,1.3623471095546056,-0.6743928417496824,true
0,1.3664536323898457,-0.6801506653983534,true
0,1.3706626667471744,-0.6858339532137012,true
0,1.3749718150148231,-0.6914416830859015,true
0,1.3793786631391538,-0.696972934316775,true
0,1.383880783522927,-0.7024268884112213,true
0,1.3884757382419615,-0.7078028294928276,true
0,1.3931610825318395,-0.7131001443218364,true
0,1.3979343684937418,-0.718318321901443,true
0,1.40279314896708,-0.7234569526660757,true
0,1.4077349815162583,-0.7285157272527387,true
0,1.4127574324796388,-0.7334944348634819,true
0,1.4178580810304677,-0.7383929612334995,true
0,1.4230345232020623,-0.743211286225128,true
0,1.4282843758328485,-0.7479494810730017,true
0,1.4336052803907124,-0.7526077053098245,true
0,1.438994906640478,-0.7571862034055346,true
0,1.4444509561229903,-0.7616853011551243,true
0,1.4499711654191467,-0.7661054018520045,true
0,1.4555533091771284,-0.7704469822846338,true
0,1.461195202885959,-0.7747105885942339,true
0,1.466894705383223,-0.7788968320308094,true
0,1.472649721089248,-0.7830063846435308,true
0,1.478458201964209,-0.7870399749398455,true
0,1.484318149188416,-0.7909983835455919,true
0,1.4902276145694335,-0.7948824388959713,true
0,1.4961847016826544,-0.7986930129845718,true
0,1.5021875667545002,-0.8024310171948308,true
0,1.5082344192995232,-0.8060973982354211,true
0,1.5143235225243974,-0.8096931341981458,true
0,1.520453193513091,-0.8132192307540507,true
0,1.5266218032084562,-0.8166767175006965,true
0,1.532827776206088,-0.8200666444708826,true
0,1.539069590376614,-0.8233900788106308,true
0,1.5453457763326317,-0.8266481016319378,true
0,1.5516549167563323,-0.8298418050436986,true
0,1.5579956456034885,-0.8329722893623092,true
0,1.5643666471989606,-0.8360406605017622,true
0,1.5707666552382242,-0.8390480275415824,true
0,1.5771944517086878,-0.8419955004696487,true
0,1.5836488657437444,-0.8448841880958815,true
0,1.5901287724216484,-0.8477151961318556,true
0,1.5966330915204154,-0.8504896254306686,true
0,1.6031607862390496,-0.8532085703808053,true
0,1.6097108618945073,-0.8558731174473023,true
0,1.616282364602932,-0.8584843438531958,true
0,1.6228743799528476,-0.8610433163940298,true
0,1.6294860316771793,-0.8635510903780955,true
0,1.6361164803302033,-0.8660087086850513,true
0,1.6427649219747873,-0.8684172009356128,true
0,1.6494305868846098,-0.870777582765123,true
0,1.656112738265402,-0.8730908551939635,true
0,1.6628106709986725,-0.8753580040879742,true
0,1.6695237104108376,-0.8775799997022773,true
0,1.6762512110701822,-0.8797577963021621,true
0,1.6829925556136354,-0.8818923318549641,true
0,1.6897471536049367,-0.8839845277871582,true
0,1.6965144404254093,-0.8860352888011829,true
0,1.703293876198234,-0.8880455027468144,true
0,1.7100849447468258,-0.8900160405422062,true
0,1.7168871525876706,-0.8919477561400064,true
0,1.7237000279577457,-0.8938414865342582,true
0,1.7305231198764666,-0.8956980518040702,true
0,1.7373559972419248,-0.8975182551903167,true
0,1.7441982479610456,-0.8993028832018933,true
0,1.7510494781131665,-0.9010527057483081,true
0,1.7579093111464388,-0.9027684762956235,true
0,1.7647773871063699,-0.9044509320429993,true
0,1.771653361895749,-0.9061007941173006,true
0,1.7785369065651495,-0.9077187677834414,true
0,1.7854277066331548,-0.9093055426683228,true
0,1.792325461435421,-0.9108617929964103,true
0,1.7992298835016693,-0.9123881778351615,true
0,1.806140697959684,-0.9138853413486685,true
0,1.8130576419653837,-0.915353913058039,true
0,1.8199804641580375,-0.9167945081071583,true
0,1.8269089241396912,-0.9182077275326205,true
0,1.8338427919778901,-0.9195941585367168,true
0,1.8407818477307853,-0.9209543747624928,true
0,1.8477258809937342,-0.9222889365699733,true
0,1.8546746904665203,-0.9235983913127579,true
0,1.861628083540338,-0.9248832736142625,true
0,1.8685858759037104,-0.9261441056429729,true
0,1.8755478911665324,-0.927381397386138,true
