branch,u,x,stable
0,-0.09338155564921585,3.8963515573697816e-19,true
0,-0.08631048783735037,3.8963515573697816e-19,true
0,-0.0792394200254849,3.8963515573697816e-19,true
0,-0.07216835221361942,3.8963515573697816e-19,true
0,-0.06509728440175394,3.8963515573697816e-19,true
0,-0.05802621658988846,3.8963515573697816e-19,true
0,-0.050955148778022985,3.8963515573697816e-19,true
0,-0.04388408096615751,3.8963515573697816e-19,true
0,-0.03681301315429203,3.8963515573697816e-19,true
0,-0.029741945342426555,3.8963515573697816e-19,true
0,-0.02267087753056108,3.8963515573697816e-19,true
0,-0.015599809718695604,3.8963515573697816e-19,true
0,-0.008528741906830128,3.8963515573697816e-19,true
0,-0.0014576740949646515,3.8963515573697816e-19,true
0,0.005613393716900825,3.8963515573697816e-19,true
0,0.012684461528766301,3.8963515573697816e-19,true
0,0.019755529340631777,3.8963515573697816e-19,true
0,0.02682659715249725,3.8963515573697816e-19,true
0,0.03389766496436273,3.8963515573697816e-19,true
0,0.0409687327762282,3.8963515573697816e-19,true
0,0.04803980058809368,3.8963515573697816e-19,true
0,0.055110868399959156,3.8963515573697816e-19,true
0,0.062181936211824634,3.8963515573697816e-19,true
0,0.06925300402369011,3.8963515573697816e-19,true
0,0.07632407183555559,3.8963515573697816e-19,true
0,0.08339513964742107,3.8963515573697816e-19,true
0,0.09046620745928655,3.8963515573697816e-19,true
0,0.09753727527115202,3.8963515573697816e-19,true
0,0.1046083430830175,3.8963515573697816e-19,true
0,0.11167941089488298,3.8963515573697816e-19,true
0,0.11875047870674846,3.8963515573697816e-19,true
0,0.12582154651861394,3.8963515573697816e-19,true
0,0.1328926143304794,3.8963515573697816e-19,true
0,0.1399636821423449,3.8963515573697816e-19,true
0,0.14703474995421037,3.8963515573697816e-19,true
0,0.15410581776607585,3.8963515573697816e-19,true
0,0.16117688557794133,3.8963515573697816e-19,true
0,0.1682479533898068,3.8963515573697816e-19,true
0,0.17531902120167228,3.8963515573697816e-19,true
0,0.18239008901353776,3.8963515573697816e-19,true
0,0.18946115682540324,3.8963515573697816e-19,true
0,0.19653222463726872,3.8963515573697816e-19,true
0,0.2036032924491342,3.8963515573697816e-19,true
0,0.21067436026099967,3.8963515573697816e-19,true
0,0.21774542807286515,3.8963515573697816e-19,true
0,0.22481649588473063,3.8963515573697816e-19,true
0,0.2318875636965961,3.8963515573697816e-19,true
0,0.23895863150846158,3.8963515573697816e-19,true
0,0.24602969932032706,3.8963515573697816e-19,true
0,0.25310076713219254,3.8963515573697816e-19,true
0,0.260171834944058,3.8963515573697816e-19,true
0,0.26724290275592344,3.8963515573697816e-19,true
0,0.2743139705677889,3.8963515573697816e-19,true
0,0.28138503837965434,3.8963515573697816e-19,true
0,0.2884561061915198,3.8963515573697816e-19,true
0,0.29552717400338524,3.8963515573697816e-19,true
0,0.3025982418152507,3.8963515573697816e-19,true
0,0.30966930962711614,3.8963515573697816e-19,true
0,0.3167403774389816,3.8963515573697816e-19,true
0,0.32381144525084704,3.8963515573697816e-19,true
0,0.3308825130627125,3.8963515573697816e-19,true
0,0.33795358087457794,3.8963515573697816e-19,true
0,0.3450246486864434,3.8963515573697816e-19,true
0,0.35209571649830884,3.8963515573697816e-19,true
0,0.3591667843101743,3.8963515573697816e-19,true
0,0.36623785212203974,3.8963515573697816e-19,true
0,0.3733089199339052,3.8963515573697816e-19,true
0,0.38037998774577064,3.8963515573697816e-19,true
0,0.3874510555576361,3.8963515573697816e-19,true
0,0.39452212336950154,3.8963515573697816e-19,true
0,0.401593191181367,3.8963515573697816e-19,true
0,0.40866425899323244,3.8963515573697816e-19,true
0,0.4157353268050979,3.8963515573697816e-19,true
0,0.42280639461696334,3.8963515573697816e-19,true
0,0.4298774624288288,3.8963515573697816e-19,true
0,0.43694853024069424,3.8963515573697816e-19,true
0,0.4440195980525597,3.8963515573697816e-19,true
0,0.45109066586442514,3.8963515573697816e-19,true
0,0.4581617336762906,3.8963515573697816e-19,true
0,0.46523280148815604,3.8963515573697816e-19,true
0,0.4723038693000215,3.8963515573697816e-19,true
0,0.47937493711188695,3.8963515573697816e-19,true
0,0.4864460049237524,3.8963515573697816e-19,true
0,0.49351707273561785,3.8963515573697816e-19,true
0,0.5005881405474834,3.8963515573697816e-19,true
0,0.5076592083593489,3.8963515573697816e-19,true
0,0.5147302761712144,3.8963515573697816e-19,true
0,0.5218013439830799,3.8963515573697816e-19,true
0,0.5288724117949454,3.8963515573697816e-19,true
0,0.5359434796068109,3.8963515573697816e-19,true
0,0.5430145474186764,3.8963515573697816e-19,true
0,0.5500856152305419,3.8963515573697816e-19,true
0,0.5571566830424074,3.8963515573697816e-19,true
0,0.5642277508542729,3.8963515573697816e-19,true
0,0.5712988186661384,3.8963515573697816e-19,true
0,0.5783698864780039,3.8963515573697816e-19,true
0,0.5854409542898694,3.8963515573697816e-19,true
0,0.5925120221017349,3.8963515573697816e-19,true
0,0.5995830899136004,3.8963515573697816e-19,true
0,0.6066541577254659,3.8963515573697816e-19,true
0,0.6137252255373314,3.8963515573697816e-19,true
0,0.620796293349197,3.8963515573697816e-19,true
0,0.6278673611610625,3.8963515573697816e-19,true
0,0.634938428972928,3.8963515573697816e-19,true
0,0.6420094967847935,3.8963515573697816e-19,true
0,0.649080564596659,3.8963515573697816e-19,true
0,0.6561516324085245,3.8963515573697816e-19,true
0,0.66322270022039,3.8963515573697816e-19,true
0,0.6702937680322555,3.8963515573697816e-19,true
0,0.677364835844121,3.8963515573697816e-19,true
0,0.6844359036559865,3.8963515573697816e-19,true
0,0.691506971467852,3.8963515573697816e-19,true
0,0.6985780392797175,3.8963515573697816e-19,true
0,0.705649107091583,3.8963515573697816e-19,true
0,0.7127201749034485,3.8963515573697816e-19,true
0,0.719791242715314,3.8963515573697816e-19,true
0,0.7268623105271795,3.8963515573697816e-19,true
0,0.733933378339045,3.8963515573697816e-19,true
0,0.7410044461509105,3.8963515573697816e-19,true
0,0.748075513962776,3.8963515573697816e-19,true
0,0.7551465817746416,3.8963515573697816e-19,true
0,0.7622176495865071,3.8963515573697816e-19,true
0,0.7692887173983726,3.8963515573697816e-19,true
0,0.7763597852102381,3.8963515573697816e-19,true
0,0.7834308530221036,3.8963515573697816e-19,true
0,0.7905019208339691,3.8963515573697816e-19,true
0,0.7975729886458346,3.8963515573697816e-19,true
0,0.8046440564577001,3.8963515573697816e-19,true
0,0.8117151242695656,3.8963515573697816e-19,true
0,0.8187861920814311,3.8963515573697816e-19,true
0,0.8258572598932966,3.8963515573697816e-19,true
0,0.8329283277051621,3.8963515573697816e-19,true
0,0.8399993955170276,3.8963515573697816e-19,true
0,0.8470704633288931,3.8963515573697816e-19,true
0,0.8541415311407586,3.8963515573697816e-19,true
0,0.8612125989526241,3.8963515573697816e-19,true
0,0.8682836667644896,3.8963515573697816e-19,true
0,0.8753547345763552,3.8963515573697816e-19,true
0,0.8824258023882207,3.8963515573697816e-19,true
0,0.8894968702000862,3.8963515573697816e-19,true
0,0.8965679380119517,3.8963515573697816e-19,true
0,0.9036390058238172,3.8963515573697816e-19,true
0,0.9107100736356827,3.8963515573697816e-19,true
0,0.9177811414475482,3.8963515573697816e-19,true
0,0.9248522092594137,3.8963515573697816e-19,true
0,0.9319232770712792,3.8963515573697816e-19,true
0,0.9389943448831447,3.8963515573697816e-19,true
0,0.9460654126950102,3.8963515573697816e-19,true
0,0.9531364805068757,3.8963515573697816e-19,true
0,0.9602075483187412,3.8963515573697816e-19,true
0,0.9672786161306067,3.8963515573697816e-19,true
0,0.9743496839424722,3.8963515573697816e-19,true
0,0.9814207517543377,3.8963515573697816e-19,true
0,0.9884918195662032,3.8963515573697816e-19,true
0,0.9955628873780688,3.8963515573697816e-19,true
0,1.0008661882369678,3.8963515573697816e-19,false
0,1.0079372560488333,3.8963515573697816e-19,false
0,1.0150083238606988,3.8963515573697816e-19,false
0,1.0220793916725643,3.8963515573697816e-19,false
0,1.0291504594844298,3.8963515573697816e-19,false
0,1.0362215272962954,3.8963515573697816e-19,false
0,1.0432925951081609,3.8963515573697816e-19,false
0,1.0503636629200264,3.8963515573697816e-19,false
0,1.0574347307318919,3.8963515573697816e-19,false
0,1.0645057985437574,3.8963515573697816e-19,false
0,1.0715768663556229,3.8963515573697816e-19,false
0,1.0786479341674884,3.8963515573697816e-19,false
0,1.085719001979354,3.8963515573697816e-19,false
0,1.0927900697912194,3.8963515573697816e-19,false
0,1.099861137603085,3.8963515573697816e-19,false
0,1.1069322054149504,3.8963515573697816e-19,false
0,1.114003273226816,3.8963515573697816e-19,false
0,1.1210743410386814,3.8963515573697816e-19,false
0,1.128145408850547,3.8963515573697816e-19,false
0,1.1352164766624124,3.8963515573697816e-19,false
0,1.142287544474278,3.8963515573697816e-19,false
0,1.1493586122861434,3.8963515573697816e-19,false
0,1.156429680098009,3.8963515573697816e-19,false
0,1.1635007479098745,3.8963515573697816e-19,false
0,1.17057181572174,3.8963515573697816e-19,false
0,1.1776428835336055,3.8963515573697816e-19,false
0,1.184713951345471,3.8963515573697816e-19,false
0,1.1917850191573365,3.8963515573697816e-19,false
0,1.198856086969202,3.8963515573697816e-19,false
0,1.2059271547810675,3.8963515573697816e-19,false
0,1.212998222592933,3.8963515573697816e-19,false
0,1.2200692904047985,3.8963515573697816e-19,false
0,1.227140358216664,3.8963515573697816e-19,false
0,1.2342114260285295,3.8963515573697816e-19,false
0,1.241282493840395,3.8963515573697816e-19,false
0,1.2483535616522605,3.8963515573697816e-19,false
0,1.255424629464126,3.8963515573697816e-19,false
0,1.2624956972759915,3.8963515573697816e-19,false
0,1.269566765087857,3.8963515573697816e-19,false
0,1.2766378328997225,3.8963515573697816e-19,false
0,1.283708900711588,3.8963515573697816e-19,false
0,1.2907799685234536,3.8963515573697816e-19,false
0,1.297851036335319,3.8963515573697816e-19,false
0,1.3049221041471846,3.8963515573697816e-19,false
0,1.31199317195905,3.8963515573697816e-19,false
0,1.3190642397709156,3.8963515573697816e-19,false
0,1.326135307582781,3.8963515573697816e-19,false
0,1.3332063753946466,3.8963515573697816e-19,false
0,1.340277443206512,3.8963515573697816e-19,false
0,1.3473485110183776,3.8963515573697816e-19,false
0,1.354419578830243,3.8963515573697816e-19,false
0,1.3614906466421086,3.8963515573697816e-19,false
0,1.3685617144539741,3.8963515573697816e-19,false
0,1.3756327822658396,3.8963515573697816e-19,false
0,1.3827038500777051,3.8963515573697816e-19,false
0,1.3897749178895706,3.8963515573697816e-19,false
0,1.3968459857014361,3.8963515573697816e-19,false
0,1.4039170535133016,3.8963515573697816e-19,false
0,1.4109881213251672,3.8963515573697816e-19,false
0,1.4180591891370327,3.8963515573697816e-19,false
0,1.4251302569488982,3.8963515573697816e-19,false
0,1.4322013247607637,3.8963515573697816e-19,false
0,1.4392723925726292,3.8963515573697816e-19,false
0,1.4463434603844947,3.8963515573697816e-19,false
0,1.4534145281963602,3.8963515573697816e-19,false
0,1.4604855960082257,3.8963515573697816e-19,false
0,1.4675566638200912,3.8963515573697816e-19,false
0,1.4746277316319567,3.8963515573697816e-19,false
0,1.4816987994438222,3.8963515573697816e-19,false
0,1.4887698672556877,3.8963515573697816e-19,false
0,1.4958409350675532,3.8963515573697816e-19,false
0,1.5029120028794187,3.8963515573697816e-19,false
0,1.5099830706912842,3.8963515573697816e-19,false
0,1.5170541385031497,3.8963515573697816e-19,false
0,1.5241252063150152,3.8963515573697816e-19,false
0,1.5311962741268808,3.8963515573697816e-19,false
0,1.5382673419387463,3.8963515573697816e-19,false
0,1.5453384097506118,3.8963515573697816e-19,false
0,1.5524094775624773,3.8963515573697816e-19,false
0,1.5594805453743428,3.8963515573697816e-19,false
0,1.5665516131862083,3.8963515573697816e-19,false
0,1.5736226809980738,3.8963515573697816e-19,false
0,1.5806937488099393,3.8963515573697816e-19,false
0,1.5877648166218048,3.8963515573697816e-19,false
0,1.5948358844336703,3.8963515573697816e-19,false
0,1.6019069522455358,3.8963515573697816e-19,false
0,1.6089780200574013,3.8963515573697816e-19,false
0,1.6160490878692668,3.8963515573697816e-19,false
0,1.6231201556811323,3.8963515573697816e-19,false
0,1.6301912234929978,3.8963515573697816e-19,false
0,1.6372622913048633,3.8963515573697816e-19,false
0,1.6443333591167288,3.8963515573697816e-19,false
0,1.6514044269285943,3.8963515573697816e-19,false
0,1.6584754947404599,3.8963515573697816e-19,false
0,1.6655465625523254,3.8963515573697816e-19,false
0,1.6726176303641909,3.8963515573697816e-19,false
0,1.6796886981760564,3.8963515573697816e-19,false
0,1.6867597659879219,3.8963515573697816e-19,false
0,1.6938308337997874,3.8963515573697816e-19,false
0,1.7009019016116529,3.8963515573697816e-19,false
0,1.7079729694235184,3.8963515573697816e-19,false
0,1.715044037235384,3.8963515573697816e-19,false
0,1.7221151050472494,3.8963515573697816e-19,false
0,1.729186172859115,3.8963515573697816e-19,false
0,1.7362572406709804,3.8963515573697816e-19,false
0,1.743328308482846,3.8963515573697816e-19,false
0,1.7503993762947114,3.8963515573697816e-19,false
0,1.757470444106577,3.8963515573697816e-19,false
0,1.7645415119184424,3.8963515573697816e-19,false
0,1.771612579730308,3.8963515573697816e-19,false
0,1.7786836475421735,3.8963515573697816e-19,false
0,1.785754715354039,3.8963515573697816e-19,false
0,1.7928257831659045,3.8963515573697816e-19,false
0,1.79989685097777,3.8963515573697816e-19,false
0,1.8069679187896355,3.8963515573697816e-19,false
0,1.814038986601501,3.8963515573697816e-19,false
0,1.8211100544133665,3.8963515573697816e-19,false
0,1.828181122225232,3.8963515573697816e-19,false
0,1.8352521900370975,3.8963515573697816e-19,false
0,1.842323257848963,3.8963515573697816e-19,false
0,1.8493943256608285,3.8963515573697816e-19,false
0,1.856465393472694,3.8963515573697816e-19,false
0,1.8635364612845595,3.8963515573697816e-19,false
0,1.870607529096425,3.8963515573697816e-19,false
0,1.8776785969082905,3.8963515573697816e-19,false
0,1.884749664720156,3.8963515573697816e-19,false
0,1.8918207325320215,3.8963515573697816e-19,false
0,1.898891800343887,3.8963515573697816e-19,false
0,1.9059628681557526,3.8963515573697816e-19,false
0,1.913033935967618,3.8963515573697816e-19,false
0,1.9201050037794836,3.8963515573697816e-19,false
0,1.927176071591349,3.8963515573697816e-19,false
0,1.9342471394032146,3.8963515573697816e-19,false
0,1.94131820721508,3.8963515573697816e-19,false
0,1.9483892750269456,3.8963515573697816e-19,false
0,1.955460342838811,3.8963515573697816e-19,false
0,1.9625314106506766,3.8963515573697816e-19,false
0,1.969602478462542,3.8963515573697816e-19,false
0,1.9766735462744076,3.8963515573697816e-19,false
0,1.9837446140862731,3.8963515573697816e-19,false
0,1.9908156818981386,3.8963515573697816e-19,false
0,1.9978867497100041,3.8963515573697816e-19,false
0,2.0049578175218694,3.8963515573697816e-19,false
0,2.0120288853337347,3.8963515573697816e-19,false
0,2.0190999531456,3.8963515573697816e-19,false
0,2.0261710209574653,3.8963515573697816e-19,false
0,2.0332420887693305,3.8963515573697816e-19,false
0,2.040313156581196,3.8963515573697816e-19,false
0,2.047384224393061,3.8963515573697816e-19,false
0,2.0544552922049264,3.8963515573697816e-19,false
0,2.0615263600167917,3.8963515573697816e-19,false
0,2.068597427828657,3.8963515573697816e-19,false
0,2.0756684956405222,3.8963515573697816e-19,false
0,2.0827395634523875,3.8963515573697816e-19,false
0,2.089810631264253,3.8963515573697816e-19,false
0,2.096881699076118,3.8963515573697816e-19,false
0,2.1039527668879834,3.8963515573697816e-19,false
0,2.1110238346998487,3.8963515573697816e-19,false
0,2.118094902511714,3.8963515573697816e-19,false
0,2.1251659703235792,3.8963515573697816e-19,false
0,2.1322370381354445,3.8963515573697816e-19,false
0,2.13930810594731,3.8963515573697816e-19,false
0,2.146379173759175,3.8963515573697816e-19,false
0,2.1534502415710404,3.8963515573697816e-19,false
0,2.1605213093829057,3.8963515573697816e-19,false
0,2.167592377194771,3.8963515573697816e-19,false
0,2.174663445006636,3.8963515573697816e-19,false
0,2.1817345128185015,3.8963515573697816e-19,false
0,2.188805580630367,3.8963515573697816e-19,false
0,2.195876648442232,3.8963515573697816e-19,false
0,2.2029477162540974,3.8963515573697816e-19,false
0,2.2100187840659626,3.8963515573697816e-19,false
0,2.217089851877828,3.8963515573697816e-19,false
0,2.224160919689693,3.8963515573697816e-19,false
0,2.2312319875015585,3.8963515573697816e-19,false
0,2.2383030553134238,3.8963515573697816e-19,false
0,2.245374123125289,3.8963515573697816e-19,false
0,2.2524451909371543,3.8963515573697816e-19,false
0,2.2595162587490196,3.8963515573697816e-19,false
0,2.266587326560885,3.8963515573697816e-19,false
0,2.27365839437275,3.8963515573697816e-19,false
0,2.2807294621846155,3.8963515573697816e-19,false
0,2.2878005299964808,3.8963515573697816e-19,false
0,2.294871597808346,3.8963515573697816e-19,false
0,2.3019426656202113,3.8963515573697816e-19,false
0,2.3090137334320766,3.8963515573697816e-19,false
0,2.316084801243942,3.8963515573697816e-19,false
0,2.323155869055807,3.8963515573697816e-19,false
0,2.3302269368676725,3.8963515573697816e-19,false
0,2.3372980046795377,3.8963515573697816e-19,false
0,2.344369072491403,3.8963515573697816e-19,false
0,2.3514401403032683,3.8963515573697816e-19,false
0,2.3585112081151336,3.8963515573697816e-19,false
0,2.365582275926999,3.8963515573697816e-19,false
0,2.372653343738864,3.8963515573697816e-19,false
0,2.3797244115507294,3.8963515573697816e-19,false
0,2.3867954793625947,3.8963515573697816e-19,false
0,2.39386654717446,3.8963515573697816e-19,false
0,2.4009376149863253,3.8963515573697816e-19,false
0,2.4080086827981906,3.8963515573697816e-19,false
0,2.415079750610056,3.8963515573697816e-19,false
0,2.422150818421921,3.8963515573697816e-19,false
0,2.4292218862337864,3.8963515573697816e-19,false
0,2.4362929540456517,3.8963515573697816e-19,false
0,2.443364021857517,3.8963515573697816e-19,false
0,2.4504350896693823,3.8963515573697816e-19,false
0,2.4575061574812476,3.8963515573697816e-19,false
0,2.464577225293113,3.8963515573697816e-19,false
0,2.471648293104978,3.8963515573697816e-19,false
0,2.4787193609168434,3.8963515573697816e-19,false
0,2.4857904287287087,3.8963515573697816e-19,false
0,2.492861496540574,3.8963515573697816e-19,false
0,2.4999325643524393,3.8963515573697816e-19,false
0,2.5070036321643046,3.8963515573697816e-19,false
0,2.51407469997617,3.8963515573697816e-19,false
0,2.521145767788035,3.8963515573697816e-19,false
0,2.5282168355999004,3.8963515573697816e-19,false
0,2.5352879034117657,3.8963515573697816e-19,false
0,2.542358971223631,3.8963515573697816e-19,false
0,2.5494300390354963,3.8963515573697816e-19,false
0,2.5565011068473615,3.8963515573697816e-19,false
0,2.563572174659227,3.8963515573697816e-19,false
0,2.570643242471092,3.8963515573697816e-19,false
0,2.5777143102829574,3.8963515573697816e-19,false
0,2.5847853780948227,3.8963515573697816e-19,false
0,2.591856445906688,3.8963515573697816e-19,false
0,2.5989275137185532,3.8963515573697816e-19,false
1,3.0,-0.9949015284526289,true
1,2.9966945529224804,-0.9948669084253993,true
1,2.989623881318125,-0.9947920465433883,true
1,2.9825532215784363,-0.9947160720617684,true
1,2.9754825740646,-0.9946389679055675,true
1,2.9684119391490382,-0.9945607167238962,true
1,2.96134131721577,-0.9944813008851378,true
1,2.954270708660782,-0.9944007024720445,true
1,2.9472001138924115,-0.9943189032767412,true
1,2.9401295333317448,-0.9942358847956314,true
1,2.9330589674130256,-0.994151628224204,true
1,2.925988416584078,-0.9940661144517404,true
1,2.9189178813067453,-0.9939793240559178,true
1,2.9118473620573404,-0.993891237297308,true
1,2.904776859327114,-0.9938018341137674,true
1,2.897706373622737,-0.993711094114718,true
1,2.8906359054668003,-0.9936189965753165,true
1,2.8835654553983288,-0.9935255204305075,true
1,2.8764950239733165,-0.9934306442689597,true
1,2.8694246117652766,-0.9933343463268828,true
1,2.8623542193658107,-0.9932366044817218,true
1,2.855283847385199,-0.9931373962457248,true
1,2.848213496453008,-0.9930366987593842,true
1,2.8411431672187204,-0.9929344887847457,true
1,2.834072860352386,-0.9928307426985855,true
1,2.8270025765452953,-0.9927254364854481,true
1,2.8199323165106738,-0.9926185457305455,true
1,2.812862080984403,-0.9925100456125138,true
1,2.805791870725765,-0.9923999108960226,true
1,2.7987216865182107,-0.9922881159242353,true
1,2.7916515291701565,-0.9921746346111157,true
1,2.784581399515808,-0.9920594404335801,true
1,2.7775112984160124,-0.9919425064234857,true
1,2.7704412267591367,-0.9918238051594607,true
1,2.7633711854619825,-0.9917033087585607,true
1,2.756301175470727,-0.9915809888677594,true
1,2.749231197761899,-0.9914568166552605,true
1,2.742161253343388,-0.9913307628016326,true
1,2.735091343255489,-0.9912027974907585,true
1,2.7280214685719835,-0.9910728904005998,true
1,2.720951630401256,-0.9909410106937662,true
1,2.713881829887454,-0.9908071270078911,true
1,2.706812068211684,-0.9906712074458055,true
1,2.6997423465932524,-0.990533219565505,true
1,2.6926726662909477,-0.9903931303699086,true
1,2.68560302860437,-0.9902509062963986,true
1,2.678533434875306,-0.9901065132061441,true
1,2.6714638864891516,-0.9899599163731962,true
1,2.6643943848763874,-0.9898110804733523,true
1,2.657324931514104,-0.9896599695727848,true
1,2.6502555279275826,-0.9895065471164278,true
1,2.6431861756919313,-0.9893507759161145,true
1,2.636116876433779,-0.9891926181384638,true
1,2.629047631833032,-0.9890320352925023,true
1,2.6219784436246907,-0.9888689882170254,true
1,2.614909313600758,-0.988703437066621,true
1,2.6078402436120904,-0.9885353413026815,true
1,2.600771235570565,-0.9883646596736847,true
1,2.593702291451077,-0.9881913502055416,true
1,2.5866334132937308,-0.9880153701865069,true
1,2.5795646032060873,-0.9878366761528027,true
1,2.5724958633654933,-0.9876552238739271,true
1,2.565427196021494,-0.9874709683376417,true
1,2.5583586034983314,-0.9872838637346284,true
1,2.5512900881975393,-0.9870938634428097,true
1,2.5442216526006267,-0.9869009200113225,true
1,2.5371532992718633,-0.9867049851441368,true
1,2.5300850308611653,-0.986506009683313,true
1,2.523016850107088,-0.9863039435918852,true
1,2.515948759839928,-0.986098735936365,true
1,2.5088807629849397,-0.9858903348688538,true
1,2.5018128625656706,-0.9856786876087555,true
1,2.49474506170742,-0.9854637404240791,true
1,2.487677363640827,-0.985245438612321,true
1,2.480609771705589,-0.9850237264809166,true
1,2.473542289354323,-0.9847985473272518,true
1,2.466474920156566,-0.9845698434182206,true
1,2.459407667802929,-0.9843375559693212,true
1,2.452340536109405,-0.9841016251232754,true
1,2.4452735290218373,-0.9838619899281634,true
1,2.4382066506205597,-0.983618588315058,true
1,2.4311399051252076,-0.9833713570751481,true
1,2.4240732968997123,-0.9831202318363388,true
1,2.4170068304574865,-0.9828651470393138,true
1,2.4099405104668037,-0.9826060359130474,true
1,2.4028743417563825,-0.9823428304497527,true
1,2.395808329321185,-0.9820754613792503,true
1,2.388742478328437,-0.9818038581427463,true
1,2.3816767941238752,-0.9815279488659999,true
1,2.374611282238239,-0.9812476603318709,true
1,2.367545948394006,-0.9809629179522265,true
1,2.360480798512393,-0.9806736457391948,true
1,2.3534158387206228,-0.9803797662757482,true
1,2.3463510753594736,-0.9800812006855971,true
1,2.3392865149911213,-0.9797778686023813,true
1,2.3322221644072854,-0.9794696881381373,true
1,2.3251580306376947,-0.9791565758510259,true
1,2.3180941209588792,-0.9788384467123016,true
1,2.3110304429033097,-0.9785152140725025,true
1,2.303967004268893,-0.9781867896268454,true
1,2.2969038131288415,-0.9778530833798023,true
1,2.289840877841931,-0.9775140036088398,true
1,2.2827782070631613,-0.9771694568273029,true
1,2.2757158097548413,-0.9768193477464163,true
1,2.268653695198112,-0.9764635792363883,true
1,2.261591873004924,-0.9761020522865893,true
1,2.2545303531304977,-0.9757346659647871,true
1,2.247469145886274,-0.9753613173754121,true
1,2.2404082619533865,-0.9749819016168312,true
1,2.233347712396672,-0.9745963117376052,true
1,2.226287508679243,-0.9742044386917067,true
1,2.219227662677645,-0.9738061712926703,true
1,2.2121681866976273,-0.9734013961666538,true
1,2.205109093490549,-0.972989997704381,true
1,2.1980503962704483,-0.9725718580119412,true
1,2.1909921087318054,-0.9721468568604196,true
1,2.1839342450680257,-0.9717148716343276,true
1,2.176876819990676,-0.9712757772788101,true
1,2.169819848749505,-0.9708294462455983,true
1,2.1627633471532848,-0.9703757484376793,true
1,2.1557073315915014,-0.9699145511526563,true
1,2.1486518190569384,-0.9694457190247686,true
1,2.141596827169189,-0.9689691139655386,true
1,2.1345423741991354,-0.9684845951030224,true
1,2.127488479094439,-0.9679920187196287,true
1,2.1204351615060837,-0.9674912381884769,true
1,2.1133824418160216,-0.9669821039082647,true
1,2.1063303411659606,-0.966464463236613,true
1,2.0992788814873533,-0.9659381604218589,true
1,2.092228085532632,-0.9654030365332655,true
1,2.085177976907746,-0.9648589293896158,true
1,2.0781285801060605,-0.9643056734861631,true
1,2.07107992054367,-0.9637430999199059,true
1,2.064032024596194,-0.9631710363131565,true
1,2.056984919637117,-0.9625893067353749,true
1,2.0499386340777366,-0.9619977316232385,true
1,2.042893197408794,-0.961396127698918,true
1,2.0358486402438603,-0.9607843078865327,true
1,2.028804994364548,-0.9601620812267582,true
1,2.021762292767638,-0.9595292527895601,true
1,2.014720569714192,-0.9588856235850302,true
1,2.0076798607807493,-0.958230990472299,true
1,2.0006402029126873,-0.9575651460665086,true
1,1.993601634479846,-0.9568878786438194,true
1,1.9865641953345126,-0.9561989720444396,true
1,1.9795279268718653,-0.955498205573657,true
1,1.9724928720929853,-0.9547853539008633,true
1,1.965459075670546,-0.9540601869565621,true
1,1.958426584017293,-0.9533224698273519,true
1,1.9513954453574354,-0.9525719626488823,true
1,1.9443657098010718,-0.9518084204967865,true
1,1.937337429421779,-0.9510315932755947,true
1,1.9303106583374974,-0.9502412256056387,true
1,1.9232854527948535,-0.9494370567079664,true
1,1.9162618712570596,-0.9486188202872863,true
1,1.9092399744955437,-0.9477862444129724,true
