branch,u,C,B,T,stable
0,1.1420320329411389,0.15701500955714717,0.014864497266527254,0.008322006474817262,true
0,1.1482211851328938,0.1577900910316702,0.014545803475014482,0.008158959053975116,true
0,1.1544510141315807,0.15855067671465484,0.014233567252497003,0.007998966603598053,true
0,1.1607197614785603,0.1592968786868205,0.013927721734718969,0.007842004850513569,true
0,1.1670257239415405,0.160028822497721,0.013628194889030583,0.007688046630845821,true
0,1.1733672543348765,0.16074664603101316,0.013334910008969815,0.007537062141019485,true
0,1.1797427619954954,0.16145049839281742,0.013047786195810686,0.007389019182905653,true
0,1.1861507129429485,0.16214053883166438,0.012766738824078885,0.007243883401190765,true
0,1.1925896297570084,0.1628169356928826,0.012491679989233216,0.007101618512676166,true
0,1.1990580911967212,0.16347986541532086,0.0122225189353487,0.006962186525532983,true
0,1.2055547315965487,0.16412951157078381,0.01195916246162243,0.0068255479489184295,true
0,1.212078240061964,0.1647660639514661,0.011701515307305068,0.006691661991287254,true
0,1.2186273594958335,0.16538971770505556,0.011449480513430754,0.006560486748250977,true
0,1.225200885477387,0.16600067252022718,0.011202959762330645,0.006431979378742917,true
0,1.2317976650202573,0.1665991318618529,0.010961853693802323,0.0063060962702862385,true
0,1.2384165952285955,0.16718530225669634,0.01072606219890941,0.006182793192843477,true
0,1.2450566218742354,0.16775939262797623,0.0104954846917949,0.006062025441813518,true
0,1.2517167379106005,0.16832161367885892,0.010270020359527756,0.005943747970271841,true
0,1.258395981941503,0.16887217732281148,0.010049568391522257,0.005827915510741028,true
0,1.2650934366587603,0.1694112961594882,0.009834028188761437,0.005714482687002874,true
0,1.2718082272618312,0.16993918299441432,0.009623299553822719,0.005603404116314618,true
0,1.278539519871002,0.17045605040043943,0.009417282862924948,0.005494634502409551,true
0,1.2852865199441479,0.17096211031907493,0.009215879220575714,0.005388128719846111,true
0,1.2920484707057296,0.17145757369925615,0.009018990598158078,0.005283841890184261,true
0,1.298824651595562,0.1719426501716526,0.008826519957427205,0.005181729450389064,true
0,1.3,0.17202564763202344,0.008793616977051022,0.0051642566083013,true
1,1.3,0.07672724862411469,0.01802079539788923,0.037318435008202366,false
1,1.294250723597578,0.07682916783807221,0.018270374007980796,0.037184185549010686,false
1,1.2879564002730026,0.07694468672342276,0.018547648690388906,0.03703416634790863,false
1,1.2817006185701623,0.07706367142783363,0.01882751823451444,0.036881835147736824,false
1,1.2754859192952899,0.07718607563190762,0.019109928722725322,0.03672723032254753,false
1,1.2693150828600108,0.0773118118264096,0.019394833460136,0.036570403192686854,false
1,1.2631911752187686,0.07744074375187877,0.01968219594698958,0.036411419769913,false
1,1.2571175859867916,0.07757267694915267,0.019971993240530304,0.036250363072973225,false
1,1.2510980709406785,0.07770734816675047,0.020264219646944085,0.03608733575217182,false
1,1.245136798678901,0.07784441371116649,0.02055889064777785,0.035922463026544546,false
1,1.2392384007545263,0.07798343695046273,0.020856046903559147,0.03575589591344061,false
1,1.2334080239004066,0.07812387535520353,0.021155758100422407,0.03558781469353586,false
1,1.2276513819899773,0.07826506769030114,0.02145812631603499,0.0354184325010653,false
1,1.2219748040730913,0.07840622225630298,0.02176328848650307,0.035247998856676184,false
1,1.2163852732023817,0.07854640740509335,0.022071417470770766,0.03507680286853661,false
1,1.2108904489242778,0.07868454588703283,0.02238272115650675,0.03490517572099533,false
1,1.2054986645115746,0.0788194148580237,0.02269743906329224,0.034733491962295256,false
1,1.2002188887391965,0.07894965348523748,0.023015836011022313,0.034562169018195484,false
1,1.1950606419588057,0.079073779911779,0.0233381926640186,0.0343916643338738,false
1,1.1900338582526133,0.07919021874662784,0.02366479314253952,0.03422246962731139,false
